accuracy;context;datetaken;datetakengranularity;datetakenunknown;description;farm;geo_is_contact;geo_is_family;geo_is_friend;geo_is_public;height_c;id;isfamily;isfriend;ispublic;latitude;license;longitude;owner;ownername;place_id;secret;server;species_word;tags;title;url_c;width_c;woeid
0;0;2017-03-15 10:54:47;0;0;b'';5;;;;;554;34517744975;0;0;1;0.0;0;0.0;141156639@N04;corinneguegan;;20229b7ca1;4174;Cygnus olor;b'';b'CYGNE TUBERCULE';https://farm5.staticflickr.com/4174/34517744975_20229b7ca1_c.jpg;800;
10;0;2017-05-04 16:11:39;0;0;"b""Portrait d'un Cygne Tubercul\xc3\xa9 au Teich N\xc2\xb020""";5;0.0;0.0;0.0;1.0;600;34383033151;0;0;1;44.636414;0;-1.021728;143853434@N08;Danygin;XkkJL3lXUr5Y3os;93aaaf79be;4179;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan ans\xc3\xa9riformes anatid\xc3\xa9s';b'Cygne Tubercul\xc3\xa9 - Cygnus Olor';https://farm5.staticflickr.com/4179/34383033151_93aaaf79be_c.jpg;800;604612.0
0;0;2017-05-07 06:37:49;0;0;b'';5;;;;;450;34345422152;0;0;1;0.0;0;0.0;91854151@N05;qpable;;12ba5b5a7f;4186;Cygnus olor;b'aigrettegarzette anatid\xc3\xa9s ans\xc3\xa9riformes ard\xc3\xa9id\xc3\xa9s cygnetubercul\xc3\xa9 cygnusolor egrettagarzetta littleegret muteswan p\xc3\xa9l\xc3\xa9caniformes bird oiseau';b'-1603';https://farm5.staticflickr.com/4186/34345422152_12ba5b5a7f_c.jpg;800;
16;0;2017-04-23 19:23:40;0;0;b'Cygne tubercul\xc3\xa9 Cygnus olor';5;0.0;0.0;0.0;1.0;534;34343723272;0;0;1;44.746673;0;-1.117206;131645383@N06;tgrohando;FgPcmgBQULxWMoI_YQ;276f718e1c;4179;Cygnus olor;b'';b'_D5A3199 TG';https://farm5.staticflickr.com/4179/34343723272_276f718e1c_c.jpg;800;12637074.0
16;0;2017-04-23 19:23:18;0;0;b'Cygne tubercul\xc3\xa9 Cygnus olor';5;0.0;0.0;0.0;1.0;533;34463165686;0;0;1;44.746673;0;-1.117206;131645383@N06;tgrohando;FgPcmgBQULxWMoI_YQ;bf0a725f37;4169;Cygnus olor;b'';b'_D5A3193 TG';https://farm5.staticflickr.com/4169/34463165686_bf0a725f37_c.jpg;800;12637074.0
0;0;2017-04-26 15:47:24;0;0;"b""Le Cygne tubercul\xc3\xa9 ou Cygne muet (Cygnus olor) est une esp\xc3\xa8ce d'oiseaux de la famille des anatid\xc3\xa9s. Le premier nom de l'animal provient de la bosse qu'il a sur le bec, appel\xc3\xa9e tubercule, et le second du fait qu'il \xc3\xa9met de rares cris plut\xc3\xb4t de faible puissance.\n\nC'est l'un des plus lourds oiseaux capables de voler, les m\xc3\xa2les pesant en moyenne environ 10,2 kg et les femelles environ 8,4 kg. Les adultes mesurent de 125 \xc3\xa0 170 cm de long avec une envergure de 200 \xc3\xa0 240 cm. Il existe un morphe blanc dit cygne blanc polonais qui appara\xc3\xaet dans toutes les populations. Les juv\xc3\xa9niles peuvent se d\xc3\xa9placer en groupe mais les couples sont monogames. Le Cygne tubercul\xc3\xa9 peut devenir agressif, surtout lors de la p\xc3\xa9riode de nidification.\n\nLa population mondiale est estim\xc3\xa9e entre 600 000 et 620 000 individus. C'est le cygne le plus commun en Europe en \xc3\xa9t\xc3\xa9, en particulier dans le Nord de la France. Certains de ces oiseaux y sont consid\xc3\xa9r\xc3\xa9s comme domestiques. Il est aussi pr\xc3\xa9sent en Grande-Bretagne, au nord et dans le centre de l'Europe, au nord et dans le centre de l'Asie. Il a \xc3\xa9t\xc3\xa9 introduit en Am\xc3\xa9rique du Nord, en Afrique du Sud, en Australie et en Nouvelle-Z\xc3\xa9lande. Dans ces pays, il est souvent consid\xc3\xa9r\xc3\xa9 comme une esp\xc3\xa8ce nuisible ou invasive. On le rencontre \xc3\xa9galement de mani\xc3\xa8re sporadique en Asie, jusqu'en Chine.\n\nCette esp\xc3\xa8ce qui est res nullius en France, est l'animal du roi au Royaume-Uni et le symbole de la monarchie au Danemark. Elle fait partie des esp\xc3\xa8ces sauvages sensibles \xc3\xa0 la souche H5N1 du virus responsable de la grippe aviaire.""";5;;;;;600;33444909014;0;0;1;0.0;0;0.0;73553452@N00;Ackteon;;d5e13c1da1;4187;Cygnus olor;b'';b'Cygnus olor (J. F. Gmelin, 1789) Cygne tubercul\xc3\xa9 au Lac des Minimes au bois de Vincennes';https://farm5.staticflickr.com/4187/33444909014_d5e13c1da1_c.jpg;800;
0;0;2017-04-10 14:41:45;0;0;b'Pagney';3;;;;;800;33455303583;0;0;1;0.0;0;0.0;49613554@N00;Mathias25;;7e5f78a116;2813;Cygnus olor;b'franchcomt\xc3\xa9 jura nature naturalisme';b'Cygne tubercul\xc3\xa9 - Cygnus olor';https://farm3.staticflickr.com/2813/33455303583_7e5f78a116_c.jpg;534;
0;0;2017-04-21 10:35:55;0;0;b'';5;;;;;800;33404152254;0;0;1;0.0;0;0.0;139603980@N07;florianenault;;eec2e2d715;4162;Cygnus olor;b'cygne tubercule marais de carentan manche normandie';b'DSC_4078';https://farm5.staticflickr.com/4162/33404152254_eec2e2d715_c.jpg;534;
0;0;2017-04-17 15:25:00;0;0;b'';3;;;;;534;34093822261;0;0;1;0.0;0;0.0;128318815@N04;marczoccarato;;67bda3dfc6;2941;Cygnus olor;b'500f4enikkor muteswan cygnusolor cygnetubercul\xc3\xa9 d500nikon';b'Cygne tubercul\xc3\xa9, Cygnus olor,  Mute Swan Moissac  17-04-2017-9.jpg';https://farm3.staticflickr.com/2941/34093822261_67bda3dfc6_c.jpg;800;
16;0;2017-04-19 20:26:36;0;0;b'7 \xc2\xb0C                               ';3;0.0;0.0;0.0;1.0;600;33761972180;0;0;1;51.038121999999994;9;13.770485999999998;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;0614f925ce;2924;Cygnus olor;b'dresden 2017indresden april2017 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco cygnusolorfromneuerteich opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'Hungry swan couple';https://farm3.staticflickr.com/2924/33761972180_0614f925ce_c.jpg;800;26822154.0
16;0;2017-04-18 18:16:38;0;0;b'6 \xc2\xb0C                               ';3;0.0;0.0;0.0;1.0;600;33755292110;0;0;1;51.037546999999996;9;13.771041;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;cfe0e540e1;2937;Cygnus olor;b'schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco cygnusolorfromneuerteich april2017 2017 dresden opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'The swan couple Neuer Teich';https://farm3.staticflickr.com/2937/33755292110_cfe0e540e1_c.jpg;800;26822154.0
16;0;2017-04-18 19:05:30;0;0;b'6 \xc2\xb0C  and one strong swan male ( former cygnet from Neuer Teich 2013) is chasing all swans here within flying and landing. He is so strong puffing up. He comes to me, is greeting me and I am saying to him that he is the swan child from me and he begins to make ai ai ai with waving wings.                                 ';3;0.0;0.0;0.0;1.0;600;33297541354;0;0;1;51.052088;9;13.809847;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;6eeb6926ca;2936;Cygnus olor;b'schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco cygnusolorfrombluewonder april2017 2017 dresden opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'Swan Blaues Wunder';https://farm3.staticflickr.com/2936/33297541354_6eeb6926ca_c.jpg;800;639401.0
16;0;2017-04-18 19:05:31;0;0;b'6 \xc2\xb0C  and one strong swan male ( former cygnet from Neuer Teich 2013) is chasing all swans here within flying and landing. He is so strong puffing up. He comes to me, is greeting me and I am saying to him that he is the swan child from me and he begins to make ai ai ai with waving wings.                                 ';3;0.0;0.0;0.0;1.0;600;33755260400;0;0;1;51.052088;9;13.80985;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;f7b3794b34;2872;Cygnus olor;b'schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco cygnusolorfrombluewonder april2017 2017 dresden opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'Swan Blaues Wunder';https://farm3.staticflickr.com/2872/33755260400_f7b3794b34_c.jpg;800;639401.0
16;0;2017-04-19 00:56:58;0;0;b'The swans of me are always ready.                            ';3;0.0;0.0;0.0;1.0;600;34099492916;0;0;1;51.03785;9;13.770129999999998;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;d949843b5b;2847;Cygnus olor;b'schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco night cygnusolorfromneuerteich april2017 2017 dresden opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'Swans Neuer Teich';https://farm3.staticflickr.com/2847/34099492916_d949843b5b_c.jpg;800;26822154.0
16;0;2017-04-19 01:07:45;0;0;b' 5 \xc2\xb0C                                  ';3;0.0;0.0;0.0;1.0;600;33328699903;0;0;1;51.034063;9;13.761632999999998;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;a9d1f014d0;2899;Cygnus olor;b'schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco night cygnusolorfromcarolasee april2017 2017 dresden opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'Swans Carolasee';https://farm3.staticflickr.com/2899/33328699903_a9d1f014d0_c.jpg;800;26822154.0
16;0;2017-04-15 20:47:40;0;0;b' The female comes from Neuer Teich and was hatched in 2013. The other is a swan from Carolasee. Bother are hatched in the Gro\xc3\x9fer Garten Park.                                ';4;0.0;0.0;0.0;1.0;600;33719915720;0;0;1;51.036963;9;13.764313000000001;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;12711b29a5;3931;Cygnus olor;b'schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco 2017 night cygnusolorfrompalaisteich 2017indresden dresden opensourceintelligence osint zpravodajstv\xc3\xadzotev\xc5\x99en\xc3\xbdchzdroj\xc5\xaf renseignementdoriginesourceouverte \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xbd\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb9 \xea\xb3\xb5\xea\xb0\x9c\xec\xb6\x9c\xec\xb2\x98\xec\xa0\x95\xeb\xb3\xb4 bia\xc5\x82ywywiad intelig\xc3\xaanciadefontesabertas \xd1\x80\xd0\xb0\xd0\xb7\xd0\xb2\xd0\xb5\xcc\x81\xd0\xb4\xd0\xba\xd0\xb0\xd0\xbd\xd0\xb0\xd0\xbe\xd1\x81\xd0\xbd\xd0\xbe\xcc\x81\xd0\xb2\xd0\xb5\xd0\xbe\xd1\x82\xd0\xba\xd1\x80\xd1\x8b\xcc\x81\xd1\x82\xd1\x8b\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xcc\x81\xd1\x87\xd0\xbd\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2 \xe5\x85\xac\xe5\xbc\x80\xe6\x9d\xa5\xe6\xba\x90\xe6\x83\x85\xe6\x8a\xa5';b'Swan couple is eating';https://farm4.staticflickr.com/3931/33719915720_12711b29a5_c.jpg;800;26822154.0
